word,sentiment
finally,Trust
finery,Positive
finesse,Positive
fire,Fear
firearms,Anger
firearms,Fear
firearms,Negative
fireball,Positive
fireman,Trust
fireproof,Positive
firmness,Positive
firmness,Trust
firstborn,Anticipation
firstborn,Joy
firstborn,Positive
firstborn,Trust
fits,Anger
fits,Negative
fitting,Anticipation
fitting,Joy
fitting,Positive
fitting,Trust
fixed,Trust
fixture,Positive
flabby,Disgust
flabby,Negative
flaccid,Negative
flaccid,Sadness
flagging,Negative
flagrant,Anger
flagrant,Disgust
flagrant,Negative
flagship,Trust
flake,Negative
flange,Trust
flap,Negative
flattering,Joy
flattering,Positive
flatulence,Disgust
flatulence,Negative
flaunt,Negative
flaw,Negative
flaw,Sadness
flea,Disgust
flea,Negative
fled,Fear
flee,Fear
flee,Negative
fleece,Anger
fleece,Disgust
fleece,Negative
fleece,Sadness
fleet,Positive
flesh,Disgust
fleshy,Negative
flexibility,Positive
flinch,Anticipation
flinch,Disgust
flinch,Fear
flinch,Negative
flinch,Sadness
flinch,Surprise
flirt,Anticipation
flirt,Joy
flirt,Negative
flirt,Positive
flirt,Surprise
flirt,Trust
flog,Anger
flog,Disgust
flog,Fear
flog,Negative
flog,Sadness
flood,Fear
flop,Disgust
flop,Negative
flop,Sadness
floral,Positive
flounder,Fear
flounder,Negative
flounder,Sadness
flow,Positive
flowery,Positive
flu,Fear
flu,Negative
fluctuation,Anger
fluctuation,Fear
fluctuation,Negative
fluke,Surprise
flush,Positive
flying,Fear
flying,Positive
focus,Positive
foe,Anger
foe,Fear
foe,Negative
foiled,Negative
follower,Trust
folly,Negative
fondness,Joy
fondness,Positive
food,Joy
food,Positive
food,Trust
fool,Disgust
fool,Negative
foolish,Negative
foolishness,Negative
football,Anticipation
football,Joy
football,Positive
footing,Trust
forage,Negative
foray,Anger
foray,Negative
forbearance,Positive
forbid,Negative
forbid,Sadness
forbidding,Anger
forbidding,Fear
forbidding,Negative
force,Anger
force,Fear
force,Negative
forced,Fear
forced,Negative
forcibly,Anger
forcibly,Fear
forcibly,Negative
fore,Positive
forearm,Anger
forearm,Anticipation
foreboding,Anticipation
foreboding,Fear
foreboding,Negative
forecast,Anticipation
forecast,Trust
foreclose,Fear
foreclose,Negative
foreclose,Sadness
forefathers,Joy
forefathers,Positive
forefathers,Trust
forego,Negative
foregoing,Positive
foreign,Negative
foreigner,Fear
foreigner,Negative
foreman,Positive
forerunner,Positive
foresee,Anticipation
foresee,Positive
foresee,Surprise
foresee,Trust
foreseen,Anticipation
foreseen,Positive
foresight,Anticipation
foresight,Positive
foresight,Trust
forewarned,Anticipation
forewarned,Fear
forewarned,Negative
forfeit,Anger
forfeit,Negative
forfeit,Sadness
forfeited,Negative
forfeiture,Fear
forfeiture,Negative
forfeiture,Sadness
forge,Positive
forgery,Negative
forget,Negative
forgive,Positive
forgiven,Positive
forgiving,Positive
forgiving,Trust
forgotten,Fear
forgotten,Negative
forgotten,Sadness
forlorn,Negative
forlorn,Sadness
formality,Trust
formative,Positive
formative,Trust
formidable,Fear
forming,Anticipation
formless,Negative
formula,Positive
formula,Trust
fornication,Negative
forsake,Negative
forsake,Sadness
forsaken,Anger
forsaken,Negative
forsaken,Sadness
fort,Trust
forte,Positive
forthcoming,Positive
fortify,Positive
fortitude,Joy
fortitude,Positive
fortitude,Trust
fortress,Fear
fortress,Positive
fortress,Sadness
fortress,Trust
fortunate,Positive
fortune,Anticipation
fortune,Joy
fortune,Positive
fortune,Surprise
fortune,Trust
forward,Positive
foul,Anger
foul,Disgust
foul,Fear
foul,Negative
found,Joy
found,Positive
found,Trust
foundation,Positive
fracture,Negative
fragile,Fear
fragile,Negative
fragile,Sadness
fragrant,Positive
frailty,Negative
frailty,Sadness
framework,Trust
frank,Positive
frank,Trust
frankness,Positive
frankness,Trust
frantic,Anticipation
frantic,Disgust
frantic,Fear
frantic,Negative
frantic,Surprise
fraternal,Joy
fraternal,Positive
fraternal,Trust
fraud,Anger
fraud,Negative
fraudulent,Anger
fraudulent,Disgust
fraudulent,Negative
fraught,Fear
fraught,Negative
fraught,Sadness
fray,Negative
frayed,Negative
frayed,Sadness
freakish,Disgust
freakish,Fear
freakish,Negative
freakish,Surprise
freedom,Joy
freedom,Positive
freedom,Trust
freely,Joy
freely,Positive
freely,Trust
freezing,Negative
frenetic,Anger
frenetic,Fear
frenetic,Negative
frenetic,Surprise
frenzied,Anger
frenzied,Fear
frenzied,Negative
frenzy,Negative
fret,Fear
fret,Negative
friction,Anger
friend,Joy
friend,Positive
friend,Trust
friendliness,Joy
friendliness,Positive
friendliness,Trust
friendly,Anticipation
friendly,Joy
friendly,Positive
friendly,Trust
friendship,Joy
friendship,Positive
friendship,Trust
frigate,Fear
fright,Fear
fright,Negative
fright,Surprise
frighten,Fear
frighten,Negative
frighten,Sadness
frighten,Surprise
frightened,Fear
frightened,Negative
frightened,Surprise
frightful,Anger
frightful,Fear
frightful,Negative
frightful,Sadness
frigid,Negative
frisky,Anticipation
frisky,Joy
frisky,Positive
frisky,Surprise
frivolous,Negative
frolic,Joy
frolic,Positive
frostbite,Negative
froth,Negative
frown,Negative
frown,Sadness
frowning,Anger
frowning,Disgust
frowning,Negative
frowning,Sadness
frugal,Positive
fruitful,Positive
fruitless,Negative
fruitless,Sadness
frustrate,Anger
frustrate,Disgust
frustrate,Negative
frustrate,Sadness
frustrated,Anger
frustrated,Negative
frustration,Anger
frustration,Negative
fudge,Negative
fugitive,Anger
fugitive,Disgust
fugitive,Fear
fugitive,Negative
fugitive,Sadness
fugitive,Trust
fulfill,Joy
fulfill,Positive
fulfillment,Anticipation
fulfillment,Joy
fulfillment,Positive
fulfillment,Trust
full,Positive
fully,Positive
fully,Trust
fumble,Negative
fume,Negative
fuming,Anger
fuming,Negative
fun,Anticipation
fun,Joy
fun,Positive
fundamental,Positive
fundamental,Trust
funeral,Sadness
fungus,Disgust
fungus,Negative
funk,Negative
funk,Sadness
furious,Anger
furious,Disgust
furious,Negative
furiously,Anger
furnace,Anger
furor,Anger
furor,Negative
furrow,Sadness
fury,Anger
fury,Fear
fury,Negative
fury,Sadness
fuse,Positive
fuse,Trust
fusion,Positive
fuss,Anger
fuss,Negative
fuss,Sadness
fussy,Disgust
fussy,Negative
futile,Negative
futile,Sadness
futility,Negative
gaby,Disgust
gaby,Negative
gag,Disgust
gag,Negative
gage,Trust
gain,Anticipation
gain,Joy
gain,Positive
gaining,Positive
gall,Anger
gall,Disgust
gall,Negative
gallant,Positive
gallantry,Positive
gallows,Anger
gallows,Fear
gallows,Negative
gallows,Sadness
galore,Positive
gamble,Negative
gambler,Anticipation
gambler,Negative
gambler,Surprise
gambling,Anticipation
gambling,Negative
gambling,Surprise
gang,Anger
gang,Fear
gang,Negative
gaol,Negative
gap,Negative
gape,Surprise
garbage,Disgust
garbage,Negative
garden,Joy
garden,Positive
garish,Disgust
garish,Negative
garish,Surprise
garnet,Positive
garnish,Negative
garrison,Positive
garrison,Trust
gash,Fear
gash,Negative
gasp,Surprise
gasping,Fear
gasping,Negative
gate,Trust
gateway,Trust
gauche,Negative
gauging,Trust
gaunt,Negative
gawk,Surprise
gazette,Positive
gazette,Trust
gear,Positive
gelatin,Disgust
gem,Joy
gem,Positive
general,Positive
general,Trust
generosity,Anticipation
generosity,Joy
generosity,Positive
generosity,Surprise
generosity,Trust
generous,Joy
generous,Positive
generous,Trust
genial,Joy
genial,Positive
genius,Positive
gent,Anger
gent,Disgust
gent,Fear
gent,Negative
genteel,Positive
gentleman,Positive
gentleman,Trust
gentleness,Positive
gentry,Positive
gentry,Trust
genuine,Positive
genuine,Trust
geranium,Positive
geriatric,Negative
geriatric,Sadness
germ,Anticipation
germ,Disgust
germination,Anticipation
ghastly,Disgust
ghastly,Fear
ghastly,Negative
ghetto,Disgust
ghetto,Fear
ghetto,Negative
ghetto,Sadness
ghost,Fear
ghostly,Fear
ghostly,Negative
giant,Fear
gibberish,Anger
gibberish,Negative
gift,Anticipation
gift,Joy
gift,Positive
gift,Surprise
gifted,Positive
gigantic,Positive
giggle,Joy
giggle,Positive
girder,Positive
girder,Trust
giving,Positive
glacial,Negative
glad,Anticipation
glad,Joy
glad,Positive
gladiator,Fear
gladness,Joy
gladness,Positive
glare,Anger
glare,Fear
glare,Negative
glaring,Anger
glaring,Negative
glee,Joy
glee,Positive
glib,Negative
glide,Anticipation
glide,Joy
glide,Positive
glimmer,Anticipation
glimmer,Joy
glimmer,Positive
glimmer,Surprise
glitter,Disgust
glitter,Joy
glittering,Positive
gloom,Negative
gloom,Sadness
gloomy,Negative
gloomy,Sadness
glorification,Joy
glorification,Positive
glorify,Anticipation
glorify,Joy
glorify,Positive
glorify,Surprise
glorify,Trust
glory,Anticipation
glory,Joy
glory,Positive
glory,Trust
gloss,Positive
glow,Anticipation
glow,Joy
glow,Positive
glow,Trust
glowing,Positive
glum,Negative
glum,Sadness
glut,Disgust
glut,Negative
gluttony,Disgust
gluttony,Negative
gnome,Anger
gnome,Disgust
gnome,Fear
gnome,Negative
gob,Disgust
goblin,Disgust
goblin,Fear
goblin,Negative
god,Anticipation
god,Fear
god,Joy
god,Positive
god,Trust
godless,Anger
godless,Negative
godly,Joy
godly,Positive
godly,Trust
godsend,Joy
godsend,Positive
godsend,Surprise
gold,Positive
gonorrhea,Anger
gonorrhea,Disgust
gonorrhea,Fear
gonorrhea,Negative
gonorrhea,Sadness
goo,Disgust
goo,Negative
good,Anticipation
good,Joy
good,Positive
good,Surprise
good,Trust
goodly,Positive
goodness,Anticipation
goodness,Joy
goodness,Positive
goodness,Surprise
goodness,Trust
goods,Positive
goodwill,Positive
gore,Anger
gore,Disgust
gore,Fear
gore,Negative
gore,Sadness
gorge,Disgust
gorge,Negative
gorgeous,Joy
gorgeous,Positive
gorilla,Negative
gory,Anger
gory,Disgust
gory,Fear
gory,Negative
gory,Sadness
gospel,Positive
gospel,Trust
gossip,Negative
gouge,Negative
gout,Negative
govern,Positive
govern,Trust
governess,Trust
government,Fear
government,Negative
governor,Trust
grab,Anger
grab,Negative
grace,Positive
graceful,Positive
gracious,Positive
graciously,Positive
gradual,Anticipation
graduation,Anticipation
graduation,Fear
graduation,Joy
graduation,Positive
graduation,Surprise
graduation,Trust
grammar,Trust
grandchildren,Anticipation
grandchildren,Joy
grandchildren,Positive
grandchildren,Trust
grandeur,Positive
grandfather,Trust
grandmother,Positive
grant,Anticipation
grant,Joy
grant,Positive
grant,Trust
granted,Positive
grasping,Anticipation
grasping,Negative
grate,Negative
grated,Anger
grated,Negative
grateful,Positive
gratify,Joy
gratify,Positive
gratify,Surprise
grating,Anger
grating,Disgust
grating,Negative
gratitude,Joy
gratitude,Positive
gratuitous,Disgust
grave,Fear
grave,Negative
grave,Sadness
gravitate,Anticipation
gray,Disgust
gray,Sadness
greasy,Disgust
greater,Positive
greatness,Joy
greatness,Positive
greatness,Surprise
greatness,Trust
greed,Anger
greed,Disgust
greed,Negative
greedy,Disgust
greedy,Negative
green,Joy
green,Positive
green,Trust
greeting,Positive
greeting,Surprise
gregarious,Positive
grenade,Fear
grenade,Negative
grief,Negative
grief,Sadness
grievance,Anger
grievance,Disgust
grievance,Negative
grievance,Sadness
grieve,Fear
grieve,Negative
grieve,Sadness
grievous,Anger
grievous,Fear
grievous,Negative
grievous,Sadness
grim,Anger
grim,Anticipation
grim,Disgust
grim,Fear
grim,Negative
grim,Sadness
grime,Disgust
grime,Negative
grimy,Disgust
grimy,Negative
grin,Anticipation
grin,Joy
grin,Positive
grin,Surprise
grin,Trust
grinding,Negative
grisly,Disgust
grisly,Fear
grisly,Negative
grist,Positive
grit,Positive
grit,Trust
grizzly,Fear
grizzly,Negative
groan,Disgust
groan,Negative
groan,Sadness
grope,Anger
grope,Disgust
grope,Fear
grope,Negative
gross,Disgust
gross,Negative
grotesque,Disgust
grotesque,Negative
ground,Trust
grounded,Fear
grounded,Negative
grounded,Sadness
groundless,Negative
groundwork,Positive
grow,Anticipation
grow,Joy
grow,Positive
grow,Trust
growl,Anger
growl,Fear
growl,Negative
growling,Anger
growling,Disgust
growling,Fear
growling,Negative
growth,Positive
grudge,Anger
grudge,Negative
grudgingly,Negative
gruesome,Disgust
gruesome,Negative
gruff,Anger
gruff,Disgust
gruff,Negative
grumble,Anger
grumble,Disgust
grumble,Negative
grumpy,Anger
grumpy,Disgust
grumpy,Negative
grumpy,Sadness
guarantee,Positive
guarantee,Trust
guard,Fear
guard,Positive
guard,Trust
guarded,Trust
guardian,Positive
guardian,Trust
guardianship,Positive
guardianship,Trust
gubernatorial,Positive
gubernatorial,Trust
guerilla,Fear
guerilla,Negative
guess,Surprise
guidance,Positive
guidance,Trust
guide,Positive
guide,Trust
guidebook,Positive
guidebook,Trust
guile,Negative
guillotine,Anger
guillotine,Anticipation
guillotine,Disgust
guillotine,Fear
guillotine,Negative
guillotine,Sadness
guilt,Disgust
guilt,Negative
guilt,Sadness
guilty,Anger
guilty,Negative
guilty,Sadness
guise,Negative
gull,Negative
gullible,Negative
gullible,Sadness
gullible,Trust
gulp,Fear
gulp,Surprise
gun,Anger
gun,Fear
gun,Negative
gunpowder,Fear
guru,Positive
guru,Trust
gush,Disgust
gush,Joy
gush,Negative
gusset,Trust
gut,Disgust
guts,Positive
gutter,Disgust
guzzling,Negative
gymnast,Positive
gypsy,Negative
habitat,Positive
habitual,Anticipation
hag,Disgust
hag,Fear
hag,Negative
haggard,Negative
haggard,Sadness
hail,Negative
hail,Positive
hail,Trust
hairy,Disgust
hairy,Negative
hale,Positive
halfway,Negative
hallucination,Fear
hallucination,Negative
halter,Anger
halter,Fear
halter,Negative
halter,Sadness
halting,Fear
halting,Negative
halting,Sadness
hamper,Negative
hamstring,Anger
hamstring,Negative
hamstring,Sadness
handbook,Trust
handicap,Negative
handicap,Sadness
handy,Positive
hanging,Anger
hanging,Disgust
hanging,Fear
hanging,Negative
hanging,Sadness
hangman,Fear
hangman,Negative
hankering,Anticipation
hap,Anticipation
hap,Surprise
happen,Anticipation
happily,Joy
happily,Positive
happiness,Anticipation
happiness,Joy
happiness,Positive
happy,Anticipation
happy,Joy
happy,Positive
happy,Trust
harass,Anger
harass,Disgust
harass,Negative
harassing,Anger
harbinger,Anger
harbinger,Anticipation
harbinger,Fear
harbinger,Negative
harbor,Trust
hardened,Anger
hardened,Disgust
hardened,Fear
hardened,Negative
hardness,Negative
hardship,Negative
hardship,Sadness
hardy,Joy
hardy,Positive
hardy,Trust
harlot,Disgust
harlot,Negative
harm,Fear
harm,Negative
harmful,Anger
harmful,Disgust
harmful,Fear
harmful,Negative
harmful,Sadness
harmoniously,Joy
harmoniously,Positive
harmoniously,Trust
harmony,Joy
harmony,Positive
harmony,Trust
harrowing,Fear
harrowing,Negative
harry,Anger
harry,Negative
harry,Sadness
harshness,Anger
harshness,Fear
harshness,Negative
harvest,Anticipation
harvest,Joy
harvest,Positive
hash,Negative
hashish,Negative
haste,Anticipation
hasty,Negative
hate,Anger
hate,Disgust
hate,Fear
hate,Negative
hate,Sadness
hateful,Anger
hateful,Disgust
hateful,Fear
hateful,Negative
hateful,Sadness
hating,Anger
hating,Negative
hatred,Anger
hatred,Disgust
hatred,Fear
hatred,Negative
hatred,Sadness
haughty,Anger
haughty,Negative
haunt,Fear
haunt,Negative
haunted,Fear
haunted,Negative
haunted,Sadness
haven,Positive
haven,Trust
havoc,Anger
havoc,Fear
havoc,Negative
hawk,Fear
hazard,Fear
hazard,Negative
hazardous,Fear
hazardous,Negative
haze,Fear
haze,Negative
headache,Negative
headlight,Anticipation
headway,Positive
heady,Negative
heal,Joy
heal,Positive
heal,Trust
healing,Anticipation
healing,Joy
healing,Positive
healing,Trust
healthful,Joy
healthful,Positive
healthy,Positive
hearing,Fear
hearing,Negative
hearsay,Negative
hearse,Fear
hearse,Negative
hearse,Sadness
heartache,Negative
heartache,Sadness
heartburn,Negative
heartfelt,Joy
heartfelt,Positive
heartfelt,Sadness
heartfelt,Trust
hearth,Positive
heartily,Joy
heartily,Positive
heartless,Negative
heartless,Sadness
heartworm,Disgust
heathen,Fear
heathen,Negative
heavenly,Anticipation
heavenly,Joy
heavenly,Positive
heavenly,Trust
heavens,Joy
heavens,Positive
heavens,Trust
heavily,Negative
hedonism,Joy
hedonism,Negative
hedonism,Positive
heel,Negative
heft,Anticipation
heft,Fear
heft,Positive
heighten,Fear
heighten,Negative
heinous,Negative
hell,Anger
hell,Disgust
hell,Fear
hell,Negative
hell,Sadness
hellish,Anger
hellish,Disgust
hellish,Fear
hellish,Negative
hellish,Sadness
helmet,Fear
helmet,Positive
helper,Positive
helper,Trust
helpful,Joy
helpful,Positive
helpful,Trust
helpless,Fear
helpless,Negative
helpless,Sadness
helplessness,Fear
helplessness,Negative
helplessness,Sadness
hemorrhage,Disgust
hemorrhage,Fear
hemorrhage,Negative
hemorrhage,Sadness
hemorrhoids,Negative
herbal,Positive
heresy,Negative
heretic,Disgust
heretic,Negative
heritage,Trust
hermaphrodite,Negative
hermaphrodite,Surprise
hermit,Sadness
hermit,Trust
hero,Anticipation
hero,Joy
hero,Positive
hero,Surprise
hero,Trust
heroic,Joy
heroic,Positive
heroic,Surprise
heroic,Trust
heroics,Positive
heroin,Negative
heroine,Positive
heroine,Trust
heroism,Anticipation
heroism,Joy
heroism,Positive
heroism,Surprise
heroism,Trust
herpes,Disgust
herpes,Negative
herpesvirus,Disgust
herpesvirus,Negative
hesitation,Fear
hesitation,Negative
heyday,Anticipation
heyday,Joy
heyday,Positive
heyday,Trust
hidden,Negative
hide,Fear
hideous,Disgust
hideous,Fear
hideous,Negative
hideous,Sadness
hiding,Fear
highest,Anticipation
highest,Fear
highest,Joy
highest,Negative
